marital_status,daytime_attendance,previous_qualification,previous_qualification_grade,mothers_qualification,fathers_qualification,mothers_occupation,fathers_occupation,admission_grade,displaced,educational_special_needs,debtor,tuition_fees_update,gender,scholarship_holder,age,international,sem_one_grade,sem_two_grade,target
4,0,1,160,37,37,3,4,97,0,0,0,1,0,1,35,0,11.33333333,11.33333333,Graduate
1,1,1,110,37,37,9,9,130,0,0,1,0,0,0,32,0,13.7,0,Dropout
1,0,40,140,19,37,5,9,148,0,0,0,1,0,0,37,0,13.72727273,14.75,Graduate
2,1,3,130,3,37,9,9,103.4,0,0,0,1,0,0,30,0,11.75,11.14285714,Dropout
1,1,1,132,19,19,0,0,127.1,0,0,0,1,1,0,23,0,12.33333333,13,Graduate
1,1,1,139,3,1,2,7,124,1,0,0,1,0,1,20,0,14,13.85714286,Dropout
1,1,1,135,19,37,5,7,121.4,0,0,0,1,1,0,21,0,11.5,11.75,Graduate
1,1,1,117,38,19,5,7,118.1,0,0,0,1,1,0,19,0,11.2,13.2,Graduate
1,1,1,137,1,19,4,3,121.3,1,0,0,1,1,1,18,0,15.07,15.07,Graduate
1,1,1,144,34,34,0,0,119.5,0,0,0,1,1,0,18,0,10,12,Dropout
1,0,1,130,1,1,4,10,115.2,0,0,0,1,1,0,24,0,12,12.66666667,Enrolled
1,1,1,140,1,37,9,9,130.2,1,0,0,1,1,0,22,0,13,12.6,Graduate
1,1,1,130,19,1,5,5,130,1,0,0,1,1,0,18,0,11,11.25,Dropout
1,1,1,130,37,37,5,6,126.9,1,0,0,1,0,0,18,0,13.57142857,12.16666667,Graduate
1,1,1,152,2,1,9,1,168.5,1,0,0,1,1,0,21,1,14.6,14.2,Graduate
4,1,1,133.1,37,37,9,9,130,0,0,1,1,0,0,38,0,11.83333333,10,Dropout
1,1,1,140,38,37,9,9,122.8,0,0,0,1,0,1,19,0,12.625,12.5125,Graduate
6,1,1,133.1,37,37,9,9,110,0,0,0,1,0,0,36,0,11.5,12.33333333,Dropout
1,1,1,140,1,1,9,9,127.1,1,0,0,1,0,0,18,0,13.25,10.5,Graduate
1,1,1,133.1,19,19,5,5,108.5,1,0,0,1,0,0,19,0,12.60625,11.9,Graduate
1,1,42,140,19,38,9,9,138.2,0,0,1,0,0,0,21,0,13.75,13.2,Dropout
1,1,1,133.1,19,38,192,192,96,1,0,0,1,0,0,19,0,13.59833333,11.93333333,Enrolled
1,1,1,135,19,19,9,9,124.5,0,0,0,1,0,1,18,0,11.14285714,12.28571429,Graduate
2,1,3,120,37,19,9,7,120,1,0,0,1,0,0,45,0,12.7,12.96818182,Enrolled
1,1,1,140,37,37,9,7,132.3,1,0,0,1,0,0,20,0,10,11,Dropout
1,1,1,128,19,1,5,7,120.7,1,0,1,1,0,0,18,0,11.66666667,11.5,Graduate
1,1,1,141,1,19,4,4,132.6,0,0,0,1,0,1,18,0,14,13.14285714,Graduate
1,1,3,140,34,34,0,0,140,0,0,0,1,0,0,25,0,0,0,Dropout
1,1,1,139,1,1,4,4,124.5,1,0,0,1,0,0,19,0,12.04142857,12.04142857,Graduate
1,1,1,142,19,19,7,7,142,1,0,0,1,0,1,18,0,0,0,Graduate
1,1,40,130,1,1,3,6,130,0,0,0,1,0,0,39,0,13.76923077,14.58333333,Graduate
2,1,1,130,38,37,9,9,144,0,0,0,1,0,0,29,0,15.44444444,15.30769231,Graduate
1,1,1,125,19,19,4,7,128.5,1,0,0,1,0,0,18,0,11.5,12.71428571,Enrolled
1,1,3,140,37,2,9,3,140,0,0,0,0,0,0,23,0,10,0,Dropout
1,1,1,120,1,37,5,5,113.9,1,0,0,1,0,0,21,0,12.25,10.33333333,Dropout
1,1,1,147,1,19,4,4,137.2,0,0,0,0,0,0,18,0,14.5,15.16666667,Graduate
1,1,40,140,1,19,5,5,140,1,0,0,1,0,0,23,0,15.57142857,16.375,Graduate
1,1,1,161,1,19,4,4,152.3,0,0,0,1,0,0,18,0,15.57142857,14.71428571,Graduate
2,0,19,133.1,37,37,4,8,112.5,0,0,0,1,0,0,32,0,13.8,12.16666667,Graduate
2,1,1,150,19,37,9,7,101,0,0,1,0,0,0,29,0,10.66666667,14.8,Dropout
1,1,1,113,1,38,194,163,112.3,1,0,1,1,0,1,20,0,11.6,11.75,Graduate
1,1,1,140,34,34,0,0,114,1,0,0,0,0,0,28,0,13,0,Dropout
1,1,3,130,38,38,1,9,130,0,0,0,1,0,0,27,0,12,13.625,Graduate
1,1,1,120,37,34,90,0,121.5,0,0,1,1,0,0,22,0,12.33333333,12.33333333,Graduate
2,1,19,133.1,19,37,9,10,120,0,0,1,1,0,0,37,0,12.875,12.9,Enrolled
1,0,3,130,37,38,0,5,130,0,0,0,0,0,0,28,0,11,0,Dropout
2,1,1,120,37,37,9,9,125.7,0,0,1,0,0,0,43,0,12.25,10.5,Dropout
1,1,1,140,37,37,9,9,128,1,0,0,0,0,0,32,0,0,0,Dropout
1,1,1,123,1,1,9,9,113.2,0,0,0,1,0,1,20,0,10.75,11.5,Enrolled
4,1,19,133.1,38,1,9,4,120,0,0,0,1,0,1,35,0,13.63,13.63,Graduate
1,1,1,130,37,37,0,0,117.8,1,0,0,1,0,0,21,0,13,11.5,Graduate
1,1,1,126,19,19,7,9,121.3,1,0,0,1,0,1,18,0,13.53333333,12.22857143,Enrolled
1,1,1,176,3,38,3,7,169.7,0,0,0,1,0,1,18,0,16.9,16.37777778,Graduate
1,1,1,124,19,19,5,8,117.7,1,0,0,1,0,0,18,0,12,12,Graduate
1,0,39,120,19,37,7,6,121.8,1,0,0,1,0,0,22,0,12.5,13.28571429,Graduate
1,1,1,140,1,1,4,10,128.3,1,0,0,1,0,0,19,0,12.76428571,12.76428571,Graduate
1,1,1,143,19,38,9,7,132.2,1,0,0,1,0,1,18,0,13.75,12.16666667,Graduate
1,1,1,136,39,1,3,4,134.3,1,0,1,1,0,0,19,0,0,0,Dropout
1,1,1,132,19,1,9,5,123.4,0,0,0,1,0,1,18,0,14.60428571,15.68333333,Graduate
2,0,19,133.1,19,39,5,3,121.7,0,0,1,0,0,0,31,0,0,0,Dropout
2,0,19,100,1,19,1,5,130,0,0,1,1,0,1,33,0,13.83333333,12.5,Graduate
1,1,1,137,19,38,7,7,126.5,1,0,0,1,0,1,19,0,13.57625,13.57625,Graduate
1,1,1,153,38,38,7,7,159.7,1,0,0,1,0,1,18,0,15.14285714,15.83333333,Graduate
1,1,1,160,9,19,4,3,151.3,0,0,0,1,0,0,23,0,10.66666667,11.6,Graduate
1,1,1,145,38,38,5,7,138,1,0,0,1,0,0,20,0,11.2,12,Graduate
1,1,1,137,38,38,4,8,126.5,1,0,0,1,0,0,18,0,13.76375,13.76375,Graduate
1,1,42,140,1,1,4,3,140,1,0,1,1,0,0,21,0,13.25,12.2,Enrolled
1,1,1,120,19,38,5,6,112.3,0,0,0,1,0,1,22,0,10.71428571,12.2,Graduate
1,1,1,122,1,19,4,4,127.3,1,0,1,1,0,0,20,0,12.16666667,11.66666667,Graduate
1,1,3,130,19,38,4,10,130,1,0,0,1,0,0,23,0,14.35714286,14.35714286,Graduate
1,1,1,133.1,3,1,4,5,115,1,0,0,1,0,0,19,0,12.83333333,12.66666667,Graduate
1,1,1,150,1,37,1,1,131.5,1,0,0,1,0,0,19,0,13.92571429,13.92571429,Graduate
1,0,1,133.1,19,38,7,4,125.7,0,0,0,1,0,0,26,0,12,11,Dropout
1,1,1,141,1,37,4,3,126.8,1,0,0,1,0,0,18,0,13.44285714,13.74444444,Graduate
1,1,1,146,1,37,7,7,132.4,1,0,0,1,1,0,18,0,16,0,Dropout
1,1,39,150,38,37,9,9,150,1,0,0,1,1,0,20,0,13.125,13.2,Graduate
1,1,1,133.1,3,1,4,4,95,0,0,0,1,1,0,19,0,0,0,Dropout
1,0,1,120,37,37,9,9,128.2,0,0,0,0,1,0,32,0,11.4,11,Dropout
2,1,1,150,19,19,4,4,130,0,0,0,0,1,0,31,0,11,11.66666667,Dropout
1,1,19,133.1,1,19,4,5,100,0,0,0,1,1,0,25,0,11,10,Enrolled
1,1,39,140,19,3,9,1,159.9,1,0,0,1,0,0,21,0,13.66666667,13,Graduate
2,0,1,140,37,37,4,9,100,0,0,0,0,0,0,31,0,11.75,10,Dropout
2,1,1,133.1,37,37,5,5,116.5,0,0,0,1,0,0,34,0,10,13,Dropout
1,1,1,128,19,19,9,9,120,0,0,0,1,0,1,18,0,13.5,12.83333333,Graduate
1,1,1,117,19,19,9,9,117,1,0,1,1,0,0,19,0,0,0,Dropout
1,1,42,140,19,37,3,6,140,1,0,1,1,0,0,21,0,12,11,Enrolled
1,1,1,124,38,37,5,3,118.1,1,0,0,0,0,0,18,0,13,11.8,Dropout
1,1,1,158,19,39,4,8,153.5,1,0,0,1,0,0,20,0,14.83333333,16,Graduate
1,1,1,137,38,37,9,5,127.9,1,0,0,1,0,0,20,0,11.83333333,12.85714286,Graduate
1,1,1,123,38,38,7,8,118.8,1,1,0,1,0,1,18,0,12,12.33333333,Graduate
1,1,1,126,38,38,7,8,126.7,1,0,0,1,0,0,19,0,12.75,11.33333333,Graduate
1,1,1,170,19,19,5,1,170,1,0,0,1,0,0,19,0,0,14.75,Enrolled
4,1,1,133.1,3,1,5,5,110,1,0,0,1,0,1,30,0,0,10,Dropout
1,1,1,115,19,38,5,5,115,1,0,0,1,0,0,19,0,12,12.85714286,Graduate
1,1,1,132,38,37,7,7,119,1,0,0,1,0,0,19,0,11.67777778,13.8,Graduate
1,1,1,132,1,37,4,7,121.8,1,0,0,1,0,1,19,0,13.6,13.6,Graduate
1,1,1,143,19,38,9,9,133.4,1,0,0,1,0,0,19,0,16,15.875,Graduate
1,1,1,137,1,1,3,3,131.4,1,0,0,1,0,0,20,0,11.8,11.5,Graduate
1,1,1,130,19,37,9,3,135,0,0,1,1,1,0,25,0,0,14,Dropout
1,1,1,121,19,19,9,9,122.8,0,0,0,1,1,0,19,0,0,0,Dropout
2,1,1,130,37,19,7,3,140,0,0,1,1,0,1,34,0,16.14285714,16.2,Graduate
1,1,1,135,38,37,9,5,125.3,1,0,0,1,0,1,18,0,11.78571429,11.78571429,Graduate
1,1,1,137,1,1,4,5,126.3,1,0,0,1,0,1,18,0,13.42375,13.42375,Graduate
1,1,1,100,38,38,9,10,100,0,0,0,1,0,0,20,0,12.5,14.16666667,Graduate
1,1,1,127,19,37,9,7,121.3,1,0,0,1,0,1,20,0,12.46428571,12.46428571,Graduate
1,0,1,140,38,38,191,193,135,0,0,1,1,0,0,23,0,12.375,12.6,Enrolled
1,1,1,140,37,37,6,6,120,0,0,0,1,0,0,28,0,10,0,Dropout
1,1,1,121,37,19,9,10,113.7,0,0,0,1,0,0,18,0,12.6,12.42857143,Enrolled
1,1,1,131,19,38,9,9,129.7,1,0,0,1,0,0,19,0,12.6,12.4,Graduate
2,1,1,151,38,37,9,8,132.1,1,0,0,1,0,0,34,0,10,12,Dropout
2,1,1,130,37,37,7,8,120.3,0,0,0,1,0,0,35,0,0,0,Dropout
1,0,40,120,37,37,9,7,120,0,0,0,1,0,0,32,0,11.6,12.33333333,Graduate
1,1,1,136,19,19,4,7,123.1,1,0,0,1,0,0,19,0,12.16666667,13.5,Graduate
1,1,1,125,1,19,9,7,119.4,1,0,0,1,0,0,18,0,13.6,12.66666667,Graduate
2,1,1,133.1,37,37,9,9,140,0,0,0,0,0,0,35,0,12.5,11.8,Dropout
1,0,1,133.1,1,12,4,5,116.5,0,0,0,1,1,1,24,0,12.25,11.5,Enrolled
1,1,1,120,19,37,9,9,113,1,0,0,1,0,1,20,0,11.71428571,12.625,Graduate
1,1,1,143,19,19,4,9,133.9,1,0,0,1,1,1,18,1,13.5,13,Graduate
1,1,1,133.1,38,19,7,9,115.5,1,0,0,1,1,1,20,0,13.02428571,13.02428571,Graduate
1,1,1,121,1,19,4,7,116.5,1,0,0,0,1,0,18,0,0,0,Dropout
1,1,1,168,19,19,4,4,171.2,0,0,0,1,1,1,18,0,17.33333333,18.57142857,Graduate
1,1,1,124,19,37,5,7,119.1,0,0,0,1,1,1,20,0,11,11.5,Graduate
1,1,1,127,19,38,3,3,121.1,1,0,0,1,1,0,19,0,13.66666667,12.5,Dropout
1,1,1,129,1,1,4,9,132.9,1,0,0,1,1,1,20,0,11.375,13.8,Enrolled
1,1,1,137,19,1,9,9,132.8,0,0,0,1,1,0,19,0,12.83333333,11.83333333,Graduate
1,1,1,120,36,37,0,0,126.7,1,0,0,1,1,0,20,0,12.6,11.5,Graduate
1,1,1,110,19,19,9,7,105.8,1,0,0,1,1,0,22,0,14.33333333,13.77142857,Graduate
1,1,1,120,1,19,9,8,117.2,0,0,0,1,1,1,18,0,13.5,13.625,Enrolled
1,1,1,143,38,38,9,9,140,0,0,0,1,1,0,19,0,14.28571429,14.28571429,Graduate
1,1,39,120,1,19,9,7,120,0,0,0,1,1,0,22,0,11.75,10,Dropout
1,1,1,124,4,12,2,9,119.5,1,0,0,1,1,0,20,1,14.8,17.6,Graduate
2,1,1,168,1,41,9,3,153.9,0,0,1,0,1,0,34,0,0,0,Dropout
2,0,19,133.1,1,1,4,4,130,0,0,0,1,1,0,24,0,10,0,Dropout
1,1,1,150,34,34,0,0,107,1,0,0,1,1,0,26,0,0,0,Dropout
1,1,1,140,37,37,9,6,132.8,0,0,0,1,1,0,35,0,12.6,12.38,Dropout
1,0,1,145,2,37,4,9,127.5,1,0,0,1,1,0,22,0,12.42857143,11.8,Graduate
1,1,1,118,38,38,5,5,123.3,1,0,0,1,1,0,26,0,10,12,Enrolled
1,1,1,123,1,19,3,4,122,0,0,0,1,1,0,19,0,12.33333333,0,Dropout
1,1,1,120,3,19,3,9,114.8,1,0,0,0,1,0,19,0,0,0,Dropout
1,1,39,140,3,3,2,2,140,0,0,1,1,1,0,20,0,0,0,Graduate
1,1,1,126,3,3,1,10,111,0,0,1,1,1,0,21,0,12.1,13.33333333,Graduate
1,1,1,137,1,19,7,7,133.2,1,0,0,1,0,1,19,0,14.71428571,15,Graduate
1,1,1,130,19,19,9,9,123,1,0,0,1,0,0,18,0,12.66666667,12.83333333,Graduate
1,1,42,150,1,38,8,8,150,0,0,0,1,0,1,23,0,14.38461538,13.3,Graduate
1,1,1,147,19,38,5,7,132.3,1,0,0,1,0,1,18,0,13.4,12.2,Graduate
1,1,1,140,37,38,5,7,126,1,0,0,1,0,0,18,0,13.31428571,13.31428571,Graduate
1,1,1,132,38,38,9,9,119.3,1,0,0,1,0,0,19,0,11.98857143,11.98857143,Graduate
1,1,42,130,1,19,143,172,133.8,1,0,0,1,0,0,21,0,11.54545455,12.88888889,Graduate
1,1,1,130,37,37,9,6,126.5,1,0,0,1,0,1,18,0,16.46153846,13.875,Graduate
1,1,1,151,38,37,9,5,138.4,1,0,0,1,0,1,24,0,13.66666667,12.83333333,Graduate
1,1,1,144,3,39,2,3,129,1,0,0,1,0,0,18,0,12.65,13.41111111,Dropout
1,1,1,127,19,1,5,7,118.3,1,0,0,1,0,0,18,0,12.33333333,12,Enrolled
1,1,1,131,19,37,9,7,129.8,1,0,0,1,0,0,20,0,14.37,14.65,Graduate
1,1,1,123,1,19,4,9,113.6,1,0,0,1,0,0,19,0,12,11.75,Enrolled
1,1,1,130,34,38,0,8,128.3,1,0,0,0,0,1,18,0,12,10.66666667,Dropout
1,1,1,130,1,19,5,7,130,0,0,0,1,0,1,19,0,12,11,Dropout
1,1,1,131,1,38,4,8,121.9,1,0,0,1,0,0,19,0,12.6,11.2,Graduate
1,1,3,135,1,38,9,3,129.4,0,0,1,1,0,0,18,0,12.16666667,12.33333333,Graduate
1,1,1,123,19,1,194,103,115.3,1,0,0,1,0,0,20,0,13.5,14,Enrolled
1,1,1,145,38,38,9,9,125.5,1,0,0,1,0,1,18,0,13.76375,13.76375,Graduate
1,1,1,118,38,38,5,5,117.8,1,0,0,1,0,1,19,0,12.4,12.8,Graduate
1,1,1,125,3,38,2,10,118.7,1,0,0,1,0,0,18,0,10.66666667,12,Enrolled
1,1,1,152,37,37,9,9,139,1,0,0,1,0,0,18,0,14.33333333,14.33333333,Graduate
1,1,1,101,1,37,4,9,98.9,1,0,0,1,0,0,21,0,12.5,12.66666667,Enrolled
1,1,1,137,34,38,0,7,137.7,1,0,1,0,0,0,19,0,10,0,Dropout
1,1,1,123,1,1,3,3,113.6,1,0,0,1,0,0,21,0,14.69625,14.62222222,Graduate
1,1,1,120,4,1,2,9,113.4,0,0,0,1,0,0,18,0,11.5,13.75,Enrolled
1,1,1,131,19,38,9,7,128.5,0,0,0,1,0,1,18,0,12.85555556,13.9125,Graduate
1,1,1,141,1,1,3,10,142.8,0,0,0,1,0,0,18,0,13.7,13.99444444,Graduate
1,1,1,144,3,1,1,3,137.7,0,0,0,0,0,0,23,0,0,12,Dropout
1,1,1,107,19,37,7,7,103.5,1,0,0,1,0,0,20,0,11.2,12,Enrolled
1,1,1,133,38,38,5,5,123.2,0,0,0,1,0,0,18,0,13.28571429,13.33333333,Graduate
1,1,1,126,1,19,2,10,126,1,0,0,1,0,0,19,0,13,10.4,Enrolled
1,1,1,133.1,1,38,3,7,121.7,0,0,0,1,0,1,27,0,12.6,11.68571429,Enrolled
1,1,1,147,37,37,9,6,142.8,1,0,1,0,0,1,19,0,12.8,12,Enrolled
1,1,1,120,1,19,9,9,120,1,0,0,1,0,0,21,0,11.5,11,Dropout
1,1,1,130,37,38,7,8,119.3,1,0,0,1,0,1,19,0,11.4,11.4,Graduate
1,1,1,120,37,37,6,9,121,0,0,0,1,0,1,21,0,12.33333333,11.33333333,Graduate
1,1,1,138,19,19,9,9,139.4,1,0,0,1,0,0,18,0,12.8,12.2,Graduate
1,1,1,124,19,38,7,7,113.9,1,0,0,1,0,1,20,0,12,15,Graduate
1,1,1,133,37,37,9,7,124.6,1,0,0,1,0,1,18,0,13,13.5,Graduate
1,1,1,122,1,1,4,8,123.8,1,0,1,0,0,1,18,0,11.83333333,11,Dropout
1,1,1,138,1,3,4,4,126.3,1,0,0,1,0,0,18,0,14,13.33333333,Graduate
1,1,1,134,1,1,3,3,120.4,1,0,0,1,0,1,18,0,12.33333333,13.5,Graduate
1,1,1,128,1,1,7,7,120.5,1,0,0,1,0,1,19,0,13.04,12.5,Enrolled
1,1,42,140,19,38,8,9,144.9,1,0,1,0,0,0,23,0,13.16666667,13.33333333,Enrolled
1,1,19,133.1,19,19,4,9,139.9,1,0,0,1,0,1,24,0,12.5,12.83333333,Graduate
1,1,1,142,1,1,3,3,133.3,1,0,0,1,0,0,19,0,0,0,Graduate
1,1,1,141,19,19,9,9,126,1,0,0,1,0,0,18,0,15.65714286,15.65714286,Graduate
1,1,1,145,1,19,4,3,133.5,0,0,0,1,0,0,19,0,12.16666667,11.33333333,Graduate
1,1,1,145,38,19,4,9,127.9,1,0,0,1,0,0,19,0,0,0,Dropout
1,1,1,108,1,38,5,8,105.9,0,0,0,1,0,1,20,0,10.6,11.16666667,Enrolled
1,1,1,132,1,12,4,5,124.3,0,0,0,1,0,0,20,0,13.42857143,12.66666667,Enrolled
1,1,1,140,34,37,0,0,102.5,0,0,0,1,0,0,26,0,11.75,0,Dropout
1,1,19,133.1,19,1,9,5,97,0,0,1,0,1,0,36,0,0,0,Dropout
1,1,1,128,1,1,4,10,134.7,0,0,0,0,1,0,19,0,0,0,Dropout
1,1,1,120,19,37,9,9,113.8,0,0,0,0,1,0,27,0,0,0,Dropout
1,1,1,120,3,1,123,152,116.9,0,0,0,1,1,0,18,0,13,0,Dropout
1,1,1,139,37,38,9,9,124,1,0,0,1,1,1,18,0,13.33142857,13.33142857,Graduate
1,1,1,139.3,38,38,5,5,117.5,0,0,0,1,1,0,28,0,0,0,Dropout
1,1,39,150,19,1,9,9,154.8,1,0,0,1,1,0,21,0,0,0,Graduate
1,1,1,138,19,37,4,9,141,0,0,0,1,1,0,19,0,13.7,13.7,Graduate
1,1,9,133.1,6,22,3,3,120,0,0,1,0,1,0,26,0,0,0,Dropout
1,1,1,136,1,19,3,5,133.6,1,0,0,1,1,0,20,0,13.45454545,13.875,Dropout
1,1,1,134,38,38,9,9,122,1,0,0,1,1,0,19,0,12.2,12.2,Graduate
1,1,1,140,19,19,7,3,120,1,0,0,1,1,0,21,0,10,11,Dropout
1,1,42,110,1,19,9,9,114.2,0,0,0,1,1,1,23,0,13,12.85714286,Graduate
1,0,38,133.1,38,37,4,8,95.5,0,0,0,1,1,0,29,0,12,14,Graduate
1,1,1,129,1,1,9,9,120,0,0,0,1,1,0,20,0,15.02857143,15.02857143,Graduate
1,1,1,116,1,19,5,9,111.1,0,0,0,1,1,0,18,0,12,11.71428571,Graduate
1,1,1,130,1,38,3,5,128.6,1,0,0,1,1,0,19,0,12,12.4,Graduate
1,1,3,130,1,37,4,8,130,0,0,0,0,1,0,23,0,13.66666667,11.33333333,Dropout
1,1,1,116,38,1,5,1,111.1,0,0,0,1,1,0,21,0,0,0,Dropout
1,1,1,136,1,1,9,3,122.7,1,0,0,1,1,0,18,0,12,12.5,Enrolled
1,1,1,147,37,19,7,7,134.4,1,0,0,1,1,1,18,0,0,0,Graduate
1,1,1,117,19,37,5,5,131,1,0,1,0,1,0,21,0,14,0,Dropout
1,1,1,141,1,1,5,9,125,0,0,0,1,1,0,22,0,0,0,Dropout
1,1,1,133.1,3,19,2,8,106,1,0,0,1,1,0,21,0,12.375,12.58333333,Graduate
1,1,1,133.1,38,19,9,9,128,1,0,0,0,1,0,32,0,0,0,Dropout
1,1,3,120,1,19,4,1,120,1,0,0,1,1,0,27,0,11.42105263,11.07692308,Graduate
1,1,1,148,19,38,9,8,134.8,1,0,0,1,1,0,18,0,13.35,13.35,Graduate
1,1,1,130,1,1,5,3,112,1,0,0,1,1,1,24,0,15,16,Graduate
1,1,1,120,19,37,1,9,116.1,1,0,0,1,1,0,22,0,10.5,0,Dropout
1,1,1,120,2,3,3,2,120,1,0,0,0,1,0,22,0,0,0,Dropout
1,1,1,133,37,37,9,5,119.7,1,0,0,1,1,0,19,0,13.25,11.83333333,Graduate
1,1,1,129,37,13,4,90,117.1,1,0,0,1,1,0,19,0,0,0,Dropout
1,1,1,118,1,19,3,3,112.4,1,0,0,1,1,0,21,0,11.5,10.6,Enrolled
1,1,1,140,1,1,2,7,131,1,0,0,1,0,1,18,0,13.88125,13.88125,Graduate
1,1,1,127,3,19,3,10,130.9,1,0,0,1,0,0,18,0,11.33333333,12.6,Graduate
1,1,1,131,19,19,9,9,134.9,1,0,1,1,0,0,20,0,0,0,Dropout
1,1,1,132,1,19,4,9,127.1,1,0,0,1,0,0,19,0,12.85714286,13.66666667,Graduate
1,1,1,113,38,38,191,175,110.2,1,0,1,1,0,0,19,0,11.6,12.5,Graduate
1,1,1,115,12,1,9,3,108.7,1,0,0,1,0,1,18,0,11.4,11.33333333,Graduate
1,1,1,133.1,1,1,3,9,138,1,0,0,1,0,0,20,0,13.33333333,13,Enrolled
1,1,39,150,12,37,3,9,147.7,0,0,1,1,0,1,22,0,13.57142857,13.77777778,Graduate
2,1,19,133.1,37,38,9,9,123,0,0,0,1,0,0,31,0,11.83333333,12.22857143,Graduate
1,1,1,141,19,19,9,8,142.8,0,0,0,1,0,1,19,0,14.42857143,14.14285714,Graduate
1,1,1,140,1,3,3,3,138.3,1,0,0,1,0,0,18,0,0,0,Enrolled
1,1,1,136,38,38,9,7,125.2,1,0,0,1,0,1,18,0,12.28571429,12.4,Graduate
1,1,1,140,12,1,1,90,141.8,0,0,0,1,0,0,21,0,14.4,13.8,Graduate
1,1,1,143,38,1,9,7,130.6,1,0,0,1,0,1,18,0,13.15,15.06875,Graduate
1,1,39,130,2,37,2,8,130,0,0,1,0,1,0,25,1,0,0,Dropout
1,1,1,133.1,1,3,5,8,100,0,0,1,1,1,0,21,1,0,0,Dropout
1,1,1,129,38,37,5,5,119,1,0,0,1,0,1,19,0,12.34285714,12.34285714,Graduate
1,1,1,132,38,1,9,9,124.3,1,0,0,1,0,0,19,0,12.2,10.8,Enrolled
1,1,1,118,11,34,5,0,122.2,1,0,0,1,0,0,22,0,10.5,11,Dropout
1,1,1,150,38,1,9,1,150,0,0,0,1,1,0,19,0,10.6,11.6,Graduate
1,0,19,133.1,37,37,9,5,135.5,0,0,0,1,0,0,58,0,0,0,Dropout
1,1,1,122,19,37,9,7,127.3,1,0,0,1,0,1,19,0,11.25,12,Graduate
1,1,1,127,37,37,9,9,127,1,0,0,1,1,0,23,1,10.5,11.7,Graduate
1,1,1,122,37,37,9,9,126.9,1,0,0,1,0,1,19,0,11,11.66666667,Enrolled
1,1,1,131,19,1,4,7,127.5,1,0,0,1,0,0,18,0,13.45714286,14.5125,Graduate
1,1,1,130,19,19,90,90,122,0,0,0,1,0,0,20,0,12.6,12.33333333,Graduate
1,1,1,130,19,19,90,7,115.8,0,0,0,0,0,0,18,0,0,0,Dropout
1,1,1,130,3,19,5,5,121.6,0,0,0,1,0,0,18,0,13.66666667,13.6,Graduate
1,1,1,122,19,19,5,7,116.4,1,0,1,1,0,1,18,0,11.6,11.8,Graduate
1,1,1,114,38,38,9,10,120,0,0,0,1,0,0,24,0,12.57142857,12.83333333,Dropout
1,1,1,143,37,37,9,5,127.3,1,0,0,1,0,0,18,0,11.8,11.4,Dropout
1,1,1,127,1,38,5,7,123.5,1,0,0,1,0,1,19,0,11.6,12.66666667,Enrolled
1,1,1,141,19,38,9,7,125.6,1,0,0,1,0,1,19,0,11.33333333,11.83333333,Graduate
1,1,1,129,38,38,6,6,118.5,1,0,0,1,0,0,18,0,10.66666667,11.5,Graduate
1,1,1,140,19,37,9,9,129.5,1,0,0,1,0,0,18,0,13.5,13.4,Enrolled
1,1,1,137,19,19,5,5,134.6,1,0,0,1,0,1,19,0,0,0,Graduate
1,1,1,140,4,4,2,6,140,0,0,0,1,0,0,22,0,13.33333333,11.5,Graduate
1,1,1,143,2,37,1,1,133.2,1,0,0,1,0,0,19,0,13.4,13.5,Enrolled
3,1,1,138,37,37,9,9,133.5,1,0,0,1,0,1,21,0,10.2,12.25,Enrolled
1,1,1,120,19,38,9,7,117.9,1,0,0,1,0,1,21,0,13,12.83333333,Graduate
1,1,1,144,38,38,5,7,128,1,0,0,1,0,1,18,0,12.90857143,12.90857143,Graduate
1,1,1,123,1,12,4,9,113.2,1,0,0,1,0,0,20,0,12,10,Dropout
1,1,1,129,37,38,7,7,122,1,0,0,1,0,1,18,0,10.83333333,11,Enrolled
1,1,1,152,1,38,4,8,156.9,1,0,0,1,0,0,19,0,15.33333333,15.83333333,Graduate
1,1,1,130,1,38,9,9,125.1,1,0,0,1,0,1,18,0,12.81666667,12.875,Enrolled
1,1,1,133.1,41,1,3,4,100,0,0,1,0,1,0,26,1,13,14,Dropout
1,1,1,160,1,3,143,152,160,0,0,1,1,0,0,19,1,13.5,11,Enrolled
2,0,1,140,37,37,9,9,101,0,0,0,1,0,0,35,0,12.5,12.16666667,Graduate
1,1,1,133,1,1,9,9,121.5,1,0,0,1,0,1,19,0,13,14.33333333,Graduate
1,1,1,138,38,37,9,6,126.8,1,0,0,1,1,0,18,0,11.75,12.57142857,Graduate
1,1,1,142,19,19,7,3,132.9,0,0,0,1,1,0,19,0,12.5,14.25,Graduate
1,1,1,115,1,1,9,9,134.3,1,0,0,1,1,0,25,0,11.61111111,12.05555556,Graduate
1,1,1,125,1,1,4,3,120.5,1,0,0,1,1,0,18,0,14,14.66666667,Graduate
1,1,1,170,1,4,9,5,144.1,1,0,1,0,1,0,26,0,0,0,Dropout
1,0,1,140,1,1,6,6,100,0,0,0,1,1,0,34,0,13.8,13.83333333,Graduate
1,1,1,110,4,19,4,3,114.8,1,0,0,0,1,0,18,0,0,0,Dropout
1,1,1,114,3,29,3,5,111.9,0,0,0,0,1,0,18,0,0,0,Dropout
